ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 0.121598; 1; 134097; 345057; 2; 0.121537; 7
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 0.007587; 1; 134097; 345057; 2; 0.007527; 13
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 0.005942; 1; 134097; 345057; 2; 0.005882; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 0.008790; 1; 134097; 345057; 2; 0.008734; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 0.009338; 1; 134097; 345057; 2; 0.009273; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 0.002894; 1; 134097; 345057; 2; 0.002841; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 0.126871; 1; 134097; 345057; 2; 0.126806; 2
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.129096; 1; 3; 3; 2; 0.129076; 3
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000025; 1; 3; 3; 2; 0.000015; 2
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000027; 1; 3; 3; 2; 0.000017; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000028; 1; 3; 3; 2; 0.000017; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000027; 1; 3; 3; 2; 0.000018; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000023; 1; 3; 3; 2; 0.000016; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.121394; 1; 3; 3; 2; 0.121377; 2
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 0.121976; 1; 118225; 391905; 2; 0.121904; 7
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 0.003376; 1; 118225; 391905; 2; 0.003320; 8
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 0.005267; 1; 118225; 391905; 2; 0.005214; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 0.007929; 1; 118225; 391905; 2; 0.007876; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 0.008119; 1; 118225; 391905; 2; 0.008065; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 0.002183; 1; 118225; 391905; 2; 0.002128; -1
ABP_CABP_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 0.123487; 1; 118225; 391905; 2; 0.123427; 2
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 5.463077; 1; 9488018; 26181506; 2; 5.459374; 200
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 4.381218; 1; 9488018; 26181506; 2; 4.377611; 188
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 2.027888; 1; 9488018; 26181506; 2; 2.024342; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 3.294110; 1; 9488018; 26181506; 2; 3.289709; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 4.573704; 1; 9488018; 26181506; 2; 4.570069; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 1.559446; 1; 9488018; 26181506; 2; 1.555203; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 2.405592; 1; 9488018; 26181506; 2; 2.402035; 19
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 4.995243; 1; 9488018; 26181506; 2; 4.991598; 200
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 4.385346; 1; 9488018; 26181506; 2; 4.381722; 188
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 2.063267; 1; 9488018; 26181506; 2; 2.059606; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 3.333938; 1; 9488018; 26181506; 2; 3.330270; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 4.561259; 1; 9488018; 26181506; 2; 4.557675; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 1.408114; 1; 9488018; 26181506; 2; 1.404545; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 2.322049; 1; 9488018; 26181506; 2; 2.318533; 19
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.117139; 1; 3; 3; 2; 0.117126; 3
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000073; 1; 3; 3; 2; 0.000043; 2
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000077; 1; 3; 3; 2; 0.000048; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000070; 1; 3; 3; 2; 0.000045; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000120; 1; 3; 3; 2; 0.000077; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000024; 1; 3; 3; 2; 0.000016; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.124624; 1; 3; 3; 2; 0.124610; 2
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 4.740838; 1; 8326786; 31295586; 2; 4.737550; 234
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 3.027145; 1; 8326786; 31295586; 2; 3.024018; 155
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 2.806948; 1; 8326786; 31295586; 2; 2.803758; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 4.715667; 1; 8326786; 31295586; 2; 4.712532; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 6.168854; 1; 8326786; 31295586; 2; 6.165631; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 1.934200; 1; 8326786; 31295586; 2; 1.931051; -1
ABP_Onebit_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 2.674362; 1; 8326786; 31295586; 2; 2.671164; 23
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 16.649298; 1; 31611530; 87556070; 2; 16.637477; 204
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 14.232928; 1; 31611530; 87556070; 2; 14.221066; 186
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 6.946539; 1; 31611530; 87556070; 2; 6.934824; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 11.289726; 1; 31611530; 87556070; 2; 11.277581; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 14.980885; 1; 31611530; 87556070; 2; 14.969285; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 5.073070; 1; 31611530; 87556070; 2; 5.061452; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 7.564196; 1; 31611530; 87556070; 2; 7.552502; 19
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 16.715539; 1; 31611530; 87556070; 2; 16.703724; 204
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 14.325755; 1; 31611530; 87556070; 2; 14.313646; 186
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 7.353060; 1; 31611530; 87556070; 2; 7.338545; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 11.553591; 1; 31611530; 87556070; 2; 11.541719; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 15.575780; 1; 31611530; 87556070; 2; 15.563529; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 5.215295; 1; 31611530; 87556070; 2; 5.203326; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 7.788978; 1; 31611530; 87556070; 2; 7.776764; 19
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.119356; 1; 3; 3; 2; 0.119329; 3
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000024; 1; 3; 3; 2; 0.000015; 2
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000078; 1; 3; 3; 2; 0.000048; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000085; 1; 3; 3; 2; 0.000056; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000078; 1; 3; 3; 2; 0.000050; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000090; 1; 3; 3; 2; 0.000062; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.120093; 1; 3; 3; 2; 0.120064; 2
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 16.110244; 1; 27799634; 104694734; 2; 16.099584; 242
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 10.454528; 1; 27799634; 104694734; 2; 10.442101; 161
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 10.595805; 1; 27799634; 104694734; 2; 10.583595; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 16.403230; 1; 27799634; 104694734; 2; 16.392605; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 22.183199; 1; 27799634; 104694734; 2; 22.170957; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 6.668647; 1; 27799634; 104694734; 2; 6.658121; -1
ABP_Onebit_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 9.729655; 1; 27799634; 104694734; 2; 9.719174; 23
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 0.125344; 1; 7383; 15080; 2; 0.125322; 9
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 0.000335; 1; 7383; 15080; 2; 0.000322; 11
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 0.000404; 1; 7383; 15080; 2; 0.000389; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 0.001119; 1; 7383; 15080; 2; 0.001096; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 0.000551; 1; 7383; 15080; 2; 0.000539; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 0.000379; 1; 7383; 15080; 2; 0.000359; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 0.122883; 1; 7383; 15080; 2; 0.122858; 2
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 0.122260; 1; 7383; 15080; 2; 0.122241; 9
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 0.000334; 1; 7383; 15080; 2; 0.000322; 11
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 0.000328; 1; 7383; 15080; 2; 0.000316; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 0.000535; 1; 7383; 15080; 2; 0.000524; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 0.000530; 1; 7383; 15080; 2; 0.000519; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 0.000192; 1; 7383; 15080; 2; 0.000180; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 0.126092; 1; 7383; 15080; 2; 0.126066; 2
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.135092; 1; 1883; 3288; 2; 0.135060; 13
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000490; 1; 1883; 3288; 2; 0.000471; 19
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000368; 1; 1883; 3288; 2; 0.000339; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000146; 1; 1883; 3288; 2; 0.000137; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000704; 1; 1883; 3288; 2; 0.000670; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000092; 1; 1883; 3288; 2; 0.000082; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.133779; 1; 1883; 3288; 2; 0.133747; 2
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 0.121786; 1; 6124; 14585; 2; 0.121763; 9
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 0.000395; 1; 6124; 14585; 2; 0.000373; 11
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 0.000390; 1; 6124; 14585; 2; 0.000374; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 0.000368; 1; 6124; 14585; 2; 0.000356; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 0.000751; 1; 6124; 14585; 2; 0.000729; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 0.000274; 1; 6124; 14585; 2; 0.000253; -1
ABP_Par_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 0.128262; 1; 6124; 14585; 2; 0.128235; 2
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 0.123323; 1; 15111; 30956; 2; 0.123304; 8
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 0.000686; 1; 15111; 30956; 2; 0.000672; 11
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 0.000658; 1; 15111; 30956; 2; 0.000643; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 0.000960; 1; 15111; 30956; 2; 0.000946; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 0.000969; 1; 15111; 30956; 2; 0.000954; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 0.000338; 1; 15111; 30956; 2; 0.000323; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 0.124581; 1; 15111; 30956; 2; 0.124561; 2
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 0.118200; 1; 15111; 30956; 2; 0.118180; 8
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 0.000678; 1; 15111; 30956; 2; 0.000664; 11
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 0.000644; 1; 15111; 30956; 2; 0.000629; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 0.001702; 1; 15111; 30956; 2; 0.001678; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 0.001183; 1; 15111; 30956; 2; 0.001165; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 0.000358; 1; 15111; 30956; 2; 0.000339; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 0.136839; 1; 15111; 30956; 2; 0.136804; 2
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.121919; 1; 3759; 6572; 2; 0.121904; 12
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000405; 1; 3759; 6572; 2; 0.000395; 19
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000286; 1; 3759; 6572; 2; 0.000272; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000375; 1; 3759; 6572; 2; 0.000361; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000388; 1; 3759; 6572; 2; 0.000373; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000138; 1; 3759; 6572; 2; 0.000129; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.124381; 1; 3759; 6572; 2; 0.124359; 2
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 0.124424; 1; 12590; 29963; 2; 0.124401; 8
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 0.000380; 1; 12590; 29963; 2; 0.000367; 11
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 0.001416; 1; 12590; 29963; 2; 0.001380; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 0.001162; 1; 12590; 29963; 2; 0.001141; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 0.001087; 1; 12590; 29963; 2; 0.001063; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 0.000222; 1; 12590; 29963; 2; 0.000208; -1
ABP_Par_(datasize=4_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 0.117785; 1; 12590; 29963; 2; 0.117765; 2
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 0.137669; 1; 34954; 85706; 2; 0.137639; 148
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 0.011150; 1; 34954; 85706; 2; 0.011125; 152
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 0.004068; 1; 34954; 85706; 2; 0.004043; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 0.005577; 1; 34954; 85706; 2; 0.005553; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 0.008146; 1; 34954; 85706; 2; 0.008122; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 0.003155; 1; 34954; 85706; 2; 0.003131; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 0.124711; 1; 34954; 85706; 2; 0.124682; 17
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 0.128622; 1; 34954; 85706; 2; 0.128596; 148
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 0.011118; 1; 34954; 85706; 2; 0.011096; 152
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 0.003981; 1; 34954; 85706; 2; 0.003959; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 0.005785; 1; 34954; 85706; 2; 0.005762; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 0.008022; 1; 34954; 85706; 2; 0.008000; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 0.003193; 1; 34954; 85706; 2; 0.003171; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 0.121719; 1; 34954; 85706; 2; 0.121689; 17
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.129269; 1; 3; 3; 2; 0.129242; 3
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000018; 1; 3; 3; 2; 0.000010; 2
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000110; 1; 3; 3; 2; 0.000071; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; rtl-n; 0.000089; 1; 3; 3; 2; 0.000056; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; ortl-n; 0.000020; 1; 3; 3; 2; 0.000012; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; npp-n; 0.000077; 1; 3; 3; 2; 0.000053; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; zlk-n; 0.126812; 1; 3; 3; 2; 0.126790; 2
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpi-n; 0.141461; 1; 30922; 95682; 2; 0.141435; 194
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; fpj-n; 0.006858; 1; 30922; 95682; 2; 0.006839; 113
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; tl-n; 0.004345; 1; 30922; 95682; 2; 0.004324; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; rtl-n; 0.006857; 1; 30922; 95682; 2; 0.006834; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; ortl-n; 0.010755; 1; 30922; 95682; 2; 0.010734; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; npp-n; 0.003422; 1; 30922; 95682; 2; 0.003402; -1
ABP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim; equivchecking; zlk-n; 0.125401; 1; 30922; 95682; 2; 0.125376; 23
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpi-n; 0.153750; 1; 97762; 240530; 2; 0.153692; 136
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; fpj-n; 0.028760; 1; 97762; 240530; 2; 0.028712; 147
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; tl-n; 0.010503; 1; 97762; 240530; 2; 0.010453; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; rtl-n; 0.014872; 1; 97762; 240530; 2; 0.014823; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; ortl-n; 0.020659; 1; 97762; 240530; 2; 0.020614; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; npp-n; 0.007921; 1; 97762; 240530; 2; 0.007877; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-bisim; equivchecking; zlk-n; 0.140311; 1; 97762; 240530; 2; 0.140261; 17
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpi-n; 0.154195; 1; 97762; 240530; 2; 0.154147; 136
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; fpj-n; 0.028468; 1; 97762; 240530; 2; 0.028425; 147
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; tl-n; 0.010126; 1; 97762; 240530; 2; 0.010085; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; rtl-n; 0.015071; 1; 97762; 240530; 2; 0.015029; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; ortl-n; 0.020449; 1; 97762; 240530; 2; 0.020404; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; npp-n; 0.008093; 1; 97762; 240530; 2; 0.008051; -1
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=branching-sim; equivchecking; zlk-n; 0.126746; 1; 97762; 240530; 2; 0.126698; 17
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpi-n; 0.122087; 1; 3; 3; 2; 0.122068; 3
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; fpj-n; 0.000018; 1; 3; 3; 2; 0.000012; 2
ABP_SWP_(datasize=4_capacity=1_windowsize=1)eq=strong-bisim; equivchecking; tl-n; 0.000077; 1; 3; 3; 2; 0.000048; -1
